codigo_municipio,municipio,ano,populacao,fonte,metodo
3303401,Nova Friburgo,2007,177376,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303401,Nova Friburgo,2008,178310,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2009,178653,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2010,182082,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303401,Nova Friburgo,2011,182748,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2012,183391,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2013,184122,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2014,184460,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2015,184786,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2016,185102,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2017,185381,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2018,190084,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2019,190631,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2020,191158,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2021,191664,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2022,189939,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303401,Nova Friburgo,2023,196634,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303401,Nova Friburgo,2024,203328,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303401,Nova Friburgo,2025,203417,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2003,792208,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2004,817117,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2005,830902,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2006,844583,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2007,830672,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303500,Nova Iguaçu,2008,855500,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2009,865089,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2010,796257,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303500,Nova Iguaçu,2011,799047,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2012,801746,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2013,804815,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2014,806177,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2015,807492,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2016,797435,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2017,798647,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2018,818875,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2019,821128,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2020,823302,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2021,825388,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2022,785867,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303500,Nova Iguaçu,2023,814457,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303500,Nova Iguaçu,2024,843046,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303500,Nova Iguaçu,2025,843220,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2003,41722,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2004,42552,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2005,43011,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2006,43467,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2007,42423,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303609,Paracambi,2008,44629,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2009,45016,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2010,47124,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303609,Paracambi,2011,47635,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2012,48129,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2013,48705,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2014,49120,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2015,49521,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2016,50071,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2017,50447,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2018,51815,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2019,52257,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2020,52683,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2021,53093,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2022,41375,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303609,Paracambi,2023,42516,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303609,Paracambi,2024,43656,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303609,Paracambi,2025,43627,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2003,38485,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2004,39200,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2005,39595,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2006,39988,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2007,39257,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303708,Paraíba do Sul,2008,41315,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2009,41679,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2010,41084,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303708,Paraíba do Sul,2011,41367,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2012,41639,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2013,41955,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2014,42159,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2015,42356,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2016,42737,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2017,42922,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2018,44045,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2019,44285,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2020,44518,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2021,44741,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2022,42063,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303708,Paraíba do Sul,2023,43265,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303708,Paraíba do Sul,2024,44467,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303708,Paraíba do Sul,2025,44479,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2003,31274,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2004,32425,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2005,33062,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2006,33695,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2007,32838,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303807,Paraty,2008,35182,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2009,35730,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2010,37533,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303807,Paraty,2011,38147,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2012,38740,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2013,39434,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2014,39965,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2015,40478,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2016,40975,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2017,41454,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2018,42630,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2019,43165,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2020,43680,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2021,44175,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2022,45243,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303807,Paraty,2023,46429,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303807,Paraty,2024,47614,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303807,Paraty,2025,47668,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2003,26113,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2004,26899,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2005,27334,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2006,27766,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2007,25132,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303856,Paty do Alferes,2008,26099,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2009,26196,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2010,26359,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303856,Paty do Alferes,2011,26469,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2012,26575,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2013,26696,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2014,26758,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2015,26818,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2016,26939,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2017,26991,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2018,27678,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2019,27769,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2020,27858,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2021,27942,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2022,29619,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303856,Paty do Alferes,2023,30482,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303856,Paty do Alferes,2024,31345,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303856,Paty do Alferes,2025,31370,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2003,296108,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2004,302477,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2005,306002,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2006,310216,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2007,306645,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303906,Petrópolis,2008,312766,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2009,315119,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2010,295917,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303906,Petrópolis,2011,296565,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2012,297192,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2013,297888,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2014,298017,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2015,298142,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2016,298158,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2017,298235,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2018,305687,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2019,306191,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2020,306678,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2021,307144,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2022,278881,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303906,Petrópolis,2023,286932,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303906,Petrópolis,2024,294983,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303906,Petrópolis,2025,294926,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2003,20954,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2004,21933,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2005,22476,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2006,23014,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2007,20885,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3303955,Pinheiral,2008,22129,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2009,22382,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2010,22719,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3303955,Pinheiral,2011,22968,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2012,23208,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2013,23488,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2014,23691,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2015,23887,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2016,24076,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2017,24282,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2018,24941,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2019,25156,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2020,25364,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2021,25563,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2022,24298,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3303955,Pinheiral,2023,24692,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3303955,Pinheiral,2024,25085,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3303955,Pinheiral,2025,25096,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2003,23054,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2004,23676,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2005,24021,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2006,24363,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2007,24170,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3304003,Piraí,2008,25762,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2009,26114,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2010,26314,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3304003,Piraí,2011,26637,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2012,26948,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2013,27311,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2014,27579,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2015,27838,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2016,28088,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2017,28222,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2018,28999,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2019,29277,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2020,29545,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2021,29802,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2022,27474,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3304003,Piraí,2023,28264,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3304003,Piraí,2024,29054,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304003,Piraí,2025,29066,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2003,16381,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2004,16666,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2005,16823,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2006,16980,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2007,17178,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3304102,Porciúncula,2008,18227,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2009,18444,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2010,17760,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3304102,Porciúncula,2011,17899,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2012,18034,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2013,18188,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2014,18293,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2015,18059,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2016,18156,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2017,18248,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2018,18730,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2019,18847,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2020,18960,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2021,19068,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2022,17288,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3304102,Porciúncula,2023,17560,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3304102,Porciúncula,2024,17832,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304102,Porciúncula,2025,17832,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2003,13435,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2004,14326,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2005,14820,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2006,15309,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2007,14503,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3304110,Porto Real,2008,15879,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2009,16253,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2010,16592,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3304110,Porto Real,2011,16938,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2012,17272,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2013,17663,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2014,17970,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2015,18266,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2016,18552,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2017,18829,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2018,19381,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304110,Porto Real,2019,19683,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
